gene_id	length	gef_25_S15_NumReads	gef_25_S16_NumReads	gef_25_S27_NumReads	gef_25_S28_NumReads	gef_5_S29_NumReads	gef_5_S30_NumReads	gef_5_S31_NumReads	gef_5_S32_NumReads	lap_25_S1_NumReads	lap_25_S17_NumReads	lap_25_S18_NumReads	lap_25_S2_NumReads	lap_5_S19_NumReads	lap_5_S3_NumReads	lap_5_S4_NumReads	lap_5_S5_NumReads	pel_25_S11_NumReads	pel_25_S12_NumReads	pel_25_S23_NumReads	pel_25_S24_NumReads	pel_5_S13_NumReads	pel_5_S14_NumReads	pel_5_S25_NumReads	pel_5_S26_NumReads	var_25_S20_NumReads	var_25_S6_NumReads	var_25_S7_NumReads	var_25_S8_NumReads	var_5_S10_NumReads	var_5_S21_NumReads	var_5_S22_NumReads	var_5_S9_NumReads	gef_25_S15_TPM	gef_25_S16_TPM	gef_25_S27_TPM	gef_25_S28_TPM	gef_5_S29_TPM	gef_5_S30_TPM	gef_5_S31_TPM	gef_5_S32_TPM	lap_25_S1_TPM	lap_25_S17_TPM	lap_25_S18_TPM	lap_25_S2_TPM	lap_5_S19_TPM	lap_5_S3_TPM	lap_5_S4_TPM	lap_5_S5_TPM	pel_25_S11_TPM	pel_25_S12_TPM	pel_25_S23_TPM	pel_25_S24_TPM	pel_5_S13_TPM	pel_5_S14_TPM	pel_5_S25_TPM	pel_5_S26_TPM	var_25_S20_TPM	var_25_S6_TPM	var_25_S7_TPM	var_25_S8_TPM	var_5_S10_TPM	var_5_S21_TPM	var_5_S22_TPM	var_5_S9_TPM
Rv2443	1476	796	595	663	842	1351	449	408	306	354	171	90	182	223	427	472	292	801	784	340	450	1127	418	1096	284	233	734	833	402	491	214	133	460	46.3634532398712	39.1186802284601	41.1494914557679	49.2786538067097	52.4113779806072	44.4745058333724	45.1643425936847	39.306574934552	16.0681934521447	18.571972771954	13.0776586820407	17.5400640561237	21.5382059546501	24.4307536997818	27.1968143133134	25.7408910534105	48.4766679638635	43.7979113655831	51.2711646885044	46.6269434491504	50.7663214549309	41.817021804761	53.1827418668566	48.61866517026	37.123034353575	38.166597116802	34.6237166858906	35.4299134285814	36.2120655899013	40.2126392682705	38.9978048982771	39.6503862799832
Rv2444c	2862	23453	24382	22757	25009	39254	16208	14354	10916	18429	7900	3949	9436	16888	26971	26398	18892	24200	26771	9848	14759	31253	12645	26087	7046	9016	32121	37819	17899	16459	7082	4321	14019	704.494877251393	826.710176302371	728.421375288906	754.848503490224	785.363792776662	827.963032103186	819.455170710931	723.142740634208	431.402132761701	442.49233004788	295.931605807201	468.990933843175	841.200671723349	795.834509581529	784.447331679903	858.885735548475	755.322355761986	771.291703438087	765.877011614799	788.675035443926	726.03945044359	652.397636832155	652.831401440437	622.076876002114	740.829345804255	861.376791348186	810.691189609302	813.559899833703	626.025436199045	686.311782943253	653.415625250263	623.194131135424
Rv2445c	411	1080	891	861	782	1650	647	585	568	267	99	65	120	316	623	641	430	618	917	264	398	1043	670	1198	333	296	969	1491	677	707	217	202	590	225.9076817806	210.372742306453	191.910453199467	164.360719005918	229.878687561292	230.151392305731	232.560488859924	262.02133020634	43.5230765113517	38.6137213376163	33.9191828590155	41.5322604425099	109.606492624836	128.009314706958	132.641248973436	136.12995978551	134.317702820566	183.971779414401	142.969279498936	148.098970939803	168.725460997328	240.711121218898	208.766842800596	204.726216377987	169.3650493086	180.948794151048	222.561921966178	214.277831362269	187.256005813454	146.437759016223	212.708294934985	182.635895419764
Rv2446c	372	182	166	172	184	367	104	111	74	109	39	21	49	84	157	144	90	184	196	61	73	217	83	181	49	56	169	211	132	102	58	20	83	42.0607985179023	43.3030747034263	42.3567674421362	42.7275493430946	56.4910583181536	40.8734735699762	48.7530652618262	37.7154169359364	19.6306059424917	16.8062164472861	12.1073807798248	18.7369666902264	32.1904735893889	35.6411788695691	32.9216768122886	31.4794149316454	44.1836393765116	43.4447024029575	36.4978698916365	30.0117079017865	38.7842083165	32.9456687455476	34.8483453667832	33.2831320969056	35.4012821026477	34.8672345199509	34.7980218854866	46.1595309281374	29.8480109645163	43.2434381278025	23.2681542686785	28.3864511593512
Rv2447c	1464	2187	2509	2370	2968	4893	2068	1558	897	1955	986	544	1213	1508	2232	2073	1742	2686	2591	1024	1400	2765	1030	2547	871	787	3021	2752	1761	1593	708	386	1336	128.427128315539	166.308011423948	148.301167745604	175.128134353147	191.377433306662	206.51928149622	173.87945251925	116.1666591424	89.4655491912099	107.965282036096	79.6951090831245	117.859845843523	146.842336002805	128.750362761994	120.426099555334	154.822528701158	163.889652366563	145.931830951319	155.682394764863	146.250631365095	125.57182200834	103.886549777339	124.604691836116	150.330854758874	126.417605307128	158.373818024441	115.324716148498	156.476338356802	118.449399345926	134.130438104722	114.109317204511	116.102435435087
Rv2448c	2661	3211	3595	3897	4415	6975	2257	2021	1555	4891	2086	1300	2430	3737	5618	5813	3995	3819	4554	1341	1809	4516	1714	3947	1208	1730	5290	5778	2947	2698	1079	504	2392	103.739582622508	131.101483552882	134.15993299552	143.324004726304	150.091439900504	124.004610409788	124.091869210667	110.793849501619	123.141073554049	125.665977831376	104.778535550961	129.899519202517	200.202383309708	178.292144265474	185.788078623476	195.343512073638	128.200992160821	141.114566804756	112.166850815253	103.969147498836	112.835873575335	95.1106430570584	106.235282977408	114.707841682803	152.888610014898	152.575406467562	133.213336056564	144.067379556621	110.371065324854	112.463535508056	81.9710580143931	114.364766920754
Rv2449c	1260	1628	2082	1822	2423	3404	1284	1186	695	6214	3564	1997	3509	2725	4095	3802	2884	2849	1919	1084	1521	2560	723	1979	628	798	2700	2746	1805	1329	514	255	1278	111.079245400392	160.348080752068	132.469265706907	166.11772328198	154.694756402357	148.986056957814	153.792809731128	104.578977848745	330.408225873827	453.435413421723	339.923638066491	396.14936824026	308.309552887032	274.459778683497	256.627954527113	297.8185833385	201.980064497626	125.58221094507	191.487028858478	184.61605209095	135.085133728218	84.7287749390657	112.492035775153	125.938972917893	148.938251131854	164.462526307123	133.704193681965	186.353286658292	114.81869315846	113.143012007948	87.5879807113827	129.043536664507
Rv2450c	519	62	20	14	25	152	66	53	35	18	6	5	7	41	37	38	24	25	32	7	7	18	33	59	17	6	13	23	12	23	17	9	42	10.270069840743	3.73952313059744	2.47114357707852	4.16107699684573	16.7699905054348	18.5920691249825	16.6851609071875	12.7858857601909	2.32356750615906	1.85324218716183	2.06621967616057	1.91856636629899	11.2617924393375	6.02046053729918	6.22699667387218	6.01687468443011	4.30288018557382	5.08400905789003	3.00200427043878	2.06272566780827	2.30591494532452	9.38879284816356	8.14200155537273	8.27661229919512	2.71867814661126	1.92242644752064	2.71878909726345	3.0077676484966	4.82412599290493	9.08482834098143	7.50498848666047	10.2957474502334
Rv2451	399	10	5	6	8	14	1	5	4	15	3	2	4	19	26	29	7	4	5	3	2	13	1	20	3	7	4	22	4	7	3	1	8	2.15464720161112	1.21604793532586	1.37757627981069	1.73200919207052	2.00914706193921	0.366419225179081	2.04747683142533	1.90071599270722	2.51865400103708	1.20530412924434	1.07505565105497	1.42604503273781	6.78846721953098	5.50295295606009	6.18140924274173	2.28271780790879	0.895516718320928	1.03328661538413	1.67351258470218	0.766598368487285	2.16625008856928	0.370075452889564	3.59007587378484	1.89985041277411	4.12571332775218	0.769415327752621	3.38271046230294	1.30411980749351	1.90977985531477	2.08537191904881	1.08468087568276	2.55089768548568
Rv2452c	147	189	95	102	89	254	120	105	92	129	34	31	46	65	117	114	76	92	104	17	44	129	131	186	35	25	124	161	57	150	44	57	68	110.533401442651	62.7133292360908	63.5653054826932	52.3004918534152	98.9402420501899	119.347976201187	116.706179391244	118.658984116151	58.7925805384941	37.0774508329451	45.22912703367	44.5129770933158	63.035767038502	67.2146396775911	65.9553321171359	67.2702962167407	55.9058294151779	58.3364100571157	25.7402173742287	45.776874003955	58.3459227152011	131.588257463161	90.6237724139688	60.1619297378469	39.9941598098426	64.7408040066134	67.1929305466539	50.4414911255527	111.079032400961	83.017663063086	167.815626909204	58.8528537437053
Rv2453c	606	273	302	323	335	473	160	182	127	425	162	97	185	297	470	433	249	248	299	77	103	312	111	247	78	76	204	346	167	220	57	32	116	38.7292501204446	48.3601795745529	48.8278047890985	47.7535083865731	44.6935758555635	38.600995603024	49.070518991566	39.7339032584377	46.9857813229772	42.8539319615489	34.3299330550996	43.4255421169725	69.8674423237867	65.4968753395499	60.7683811676773	53.4630591545371	36.5565884122494	40.6838701326543	28.281258052698	25.9941362621468	34.2310410035304	27.0466530247952	29.1924709231945	32.5231818186776	29.4927229964067	25.8363572680496	35.0282560878165	35.848768619107	39.5192069070085	26.0877962348334	22.853474291613	24.3534959725699
Rv2454c	1122	2439	2666	2686	2874	4203	1626	1500	1236	5211	1796	1435	2166	3141	5328	4884	2741	2548	2969	813	1179	3111	1181	2709	697	945	3077	3911	1914	2244	677	415	1705	186.882230424873	230.579596156135	219.305969272287	221.272278608095	214.497937065881	211.874568980689	218.434025598585	208.860227679916	311.156131536678	256.603018488715	274.304473639167	274.607086190536	399.085638384566	401.020622741169	370.207483369558	317.865402989524	202.858480996972	218.193111670075	161.279182059948	160.705869475115	184.350912257649	155.424763667707	172.926947472869	156.967943952382	198.067333689279	210.478808920328	213.850367307108	221.911327830992	217.714903505883	167.352025813791	160.077435650561	193.333660978997
Rv2455c	1962	5435	6288	6298	7382	10301	3699	3413	2599	18500	8416	5510	9249	11456	16379	14993	10141	6370	7988	2313	3715	8560	2907	7079	1838	2878	8931	9477	4470	4691	1940	1107	4047	238.14946527838	311.004817279742	294.063386738773	325.018542972093	300.63322157162	275.636340907763	284.222969606138	251.152444591409	631.717448476222	687.630306003473	602.318832387321	670.566604562818	832.386488178331	704.991251479181	649.908074832055	672.525664388468	290.019387969676	335.708817532283	262.396025952776	289.581361527313	290.076734984045	218.780798816736	258.416021842473	236.710516210134	344.957578269334	349.361323722133	296.33770905029	296.373190654805	260.270288569342	274.244476326694	244.187538237994	262.427987406413
Rv2456c	1257	1423	1060	1028	1022	1724	760	687	481	155	63	48	99	213	326	327	219	1172	1068	415	701	1436	663	1350	389	308	1009	1239	735	678	246	177	458	97.3237171192647	81.8321899390165	74.9195462533161	70.2342128405065	78.5341541299292	88.3953586661135	89.2983320115342	72.5504201679349	8.2612652715003	8.03440198801779	8.18992276412286	11.203302473782	24.1565742823883	21.901692148784	22.1245715888471	22.6691856771086	83.2873293466545	70.0583121697489	73.4841106703553	85.2890998677507	75.9551628264493	77.8827765163457	76.921017080915	78.1961502034162	57.6221345918992	61.6069383880778	60.4715457747358	76.0645774352795	58.7154751698444	54.2793941507073	60.9414618005914	46.3560207678027
Rv2457c	1281	29971	23599	24348	24224	37864	13227	13887	11763	17310	6338	4627	7377	12376	20412	21413	11514	26041	30011	9868	16155	43806	16403	34876	9421	9742	29208	40723	17550	21205	8304	5496	13963	2011.41261362336	1787.71406324375	1741.21125124531	1633.54021046232	1692.5205418174	1509.60515963001	1771.25542426908	1741.00132058232	905.311600438345	793.142807933675	774.683339763901	819.175204605038	1377.27984112976	1345.64895273825	1421.64375702756	1169.51064160416	1815.91338677914	1931.76828744778	1714.59137448623	1928.71750996172	2273.6447367181	1890.76402329841	1949.95265353138	1858.3132460992	1788.4339239819	1749.95317609415	1950.31910951631	1782.20799101931	1801.96898081275	1797.9324584691	1856.83140593928	1386.773572267
Rv2458	909	197	190	214	298	366	161	107	75	254	109	76	135	204	298	271	164	269	254	89	139	337	69	246	84	90	222	279	151	153	49	28	130	18.6316539040967	20.2835190268544	21.5668735291374	28.3194935307438	23.0554598493816	25.8948345503619	19.2327675168409	15.6432689993849	18.7206093428019	19.222545612382	17.9317863380589	21.1259394082569	31.9931722425421	27.6852040442353	25.3552444902857	23.4750781829828	26.4347373196104	23.0405864296415	21.7924845600876	23.3863102940997	24.6492752525422	11.2085228751404	19.38285518787	23.3499766903326	23.2837286813737	18.7440239003497	18.8302185905603	21.6094373711982	18.3225413841585	14.9509007661618	13.3311933367742	18.1951406691615
Rv2459	1527	3809	4064	3527	3472	4674	1691	1702	1665	1147	367	281	490	1332	2535	2646	1689	3047	3919	1242	1977	4468	2184	4210	983	1573	6337	9004	3884	3397	987	777	2871	214.447506560823	258.266601814873	211.594182931459	196.414606256768	175.269463637105	161.903306484187	182.113611167948	206.730870827628	50.3239275065105	38.5278977423351	39.467637374143	45.6460485184297	124.352983015534	140.19556474992	147.371396103732	143.918854957959	178.246093131765	211.621564902486	181.035265105837	198.00603301416	194.541501833423	211.191663952333	197.464752849543	162.661783310854	242.249890425402	318.506579544102	361.752458058811	330.880047738968	242.166839295837	179.2723360743	220.22005181519	239.20491771093
Rv2460c	645	16404	18109	14012	15239	21829	9396	8115	7629	11930	4444	2674	5111	4848	9201	7867	6126	21153	14715	11178	17333	29445	10098	19174	5131	3053	16630	18939	9647	9473	3855	2798	6957	2186.44778998392	2724.50958519863	1990.11290290704	2040.93820602851	1937.89710020081	2129.77851298182	2055.65721560298	2242.52882210736	1239.1699587304	1104.49211813663	889.151027563937	1127.17749952203	1071.50429563723	1204.67712518395	1037.3178005104	1235.78910015691	2929.53612089705	1881.15355212578	3857.31418348763	4109.83903788764	3035.21864153978	2311.73914323759	2129.11703928498	2010.08002827372	1113.11745582754	1978.81991601159	1801.40917722175	1945.64211991205	1598.76998520251	1657.67668755831	1877.42619995966	1372.26579146737
Rv2461c	603	5248	5879	6183	6296	7697	2354	2572	2614	2447	1038	821	887	1655	2816	2709	1451	8230	7468	3089	4635	12205	2886	7756	1832	1698	3923	6562	2660	4227	1576	1225	3696	748.213568342954	946.105863648594	939.332255690914	901.945941011013	730.904710893471	570.742606256304	696.908143867316	821.898909771862	271.873453828033	275.948683679434	292.01132265086	209.243729548647	391.265635513763	394.376189193891	382.079808874956	313.095757443967	1219.18363769516	1021.19973234886	1140.20048053282	1175.55571454186	1345.73208956043	706.711550677734	921.227758072389	767.678195978257	662.207778009656	499.315139294626	667.627097497296	573.845156088377	763.085320994501	724.893262368132	879.212097863748	779.81322976295
Rv2462c	1401	5352	4505	4941	5393	9471	3052	3036	2386	3785	1786	983	1719	3379	4706	4867	3023	5473	6613	1936	2732	7453	3007	6527	1667	2267	5018	7254	2972	3786	1769	862	3102	328.418062625701	312.039983370244	323.08293540558	332.525830082235	387.092082065202	318.491276676214	354.067055592108	322.895830671158	180.999716972458	204.357981622015	150.483619660895	174.535544807145	343.827869686438	283.6672088035	295.451096383991	280.75473818599	348.958607556889	389.210082887449	307.572739764307	298.231388415488	353.696793616243	316.926436722861	333.673721129524	300.655057006824	380.528587079807	274.894632360885	317.65409433926	275.956777851609	294.171529148206	350.207029977193	266.283348337314	281.695303669723
Rv2463	1185	5017	3994	4787	5483	9531	3411	2667	2291	1607	728	441	772	2323	3196	3443	2399	5300	5403	1982	2940	6887	2769	6815	1906	1756	4968	5859	3183	3535	1552	755	3370	363.977733264364	327.071947008085	370.068720524621	399.698940258328	460.549914303176	420.837582158019	367.72787562112	366.553079193587	90.8547575182542	98.4830101349827	79.8167583561106	92.6712656844222	279.461431536186	227.763311307356	247.10473496526	263.414076967824	399.525148572419	375.95884988781	372.276758145993	379.437081070757	386.411345643017	345.038677376734	411.902129318887	406.42048939866	348.481770802845	321.763646405429	303.333369346166	349.420743787656	324.735098689155	363.25243041551	275.742354763757	361.815775826435
Rv2464c	807	584	483	516	615	1023	359	354	267	535	227	145	272	356	539	552	379	648	594	221	297	815	287	784	238	200	553	575	308	424	172	85	331	62.2140362243639	58.0800768159092	58.5751579497199	65.8316412013979	72.5869729422163	65.0387313926602	71.6723451131358	62.7289271533699	44.4150744594284	45.0921151995242	38.5361491275003	47.944800282828	62.8879565467331	56.4040875837975	58.173867576609	61.1072525455435	71.7278929849172	60.6927205863029	60.953600250497	56.2851341145284	67.1463192309028	52.5135691905113	69.5807419165972	74.5202787682177	58.2814522135996	52.5926839599233	43.7128730322098	49.6486652362122	57.1940019123262	59.113962850261	45.5848226750691	52.1831639443011
Rv2465c	489	482	351	344	386	721	357	272	234	397	198	95	197	303	618	479	357	525	339	172	238	484	228	542	160	115	518	645	391	409	100	66	310	84.7397628874126	69.654927318794	64.4446523045998	68.1885643424206	84.4273177960282	106.73589712103	90.8828489001753	90.7271213574142	54.3915950547071	64.9089548865452	41.6666507701828	57.3064507711093	88.3333679302161	106.727162640491	83.3084490432298	94.9918704972106	95.9040718661945	57.1629369666558	78.2889036557198	74.4352906628728	65.8073858902226	68.8476566467677	79.3847268213662	82.676516940354	55.3048074916473	81.3007662426212	80.9218675428493	104.015555750131	91.0484616911107	56.7187045467264	58.4130596732715	80.654533414551
Rv2466c	624	197	167	142	150	269	101	87	76	304	97	69	131	284	512	420	249	179	142	64	98	263	76	198	45	69	248	305	154	143	33	22	106	27.1413035237562	25.9708083572333	20.8468795036095	20.7653746284897	24.6844967153156	23.6639877491856	22.7801484773294	23.0918716998613	32.6391726185677	24.9192765567008	23.7158310330084	29.8629598622486	64.8820809251327	69.2916206538217	57.2436207393158	51.9208555250793	25.6244789820509	18.7640875174469	22.8284280785015	24.0188536895752	28.0226560088997	17.9842436433063	22.7262158798678	18.222122949444	26.0038950609765	30.5028788108082	29.9868116047462	32.1045455493776	24.9464993600491	14.6677842190789	15.2585396261911	21.612112722342
Rv2467	2586	3994	3461	3708	3903	7193	2627	2268	1790	1961	880	514	975	2391	3529	3419	2477	4512	3875	1592	2591	5827	2136	5498	1498	1424	4414	5166	2507	2851	1189	672	2484	132.778759024389	129.875330221265	131.355573947517	130.377644952816	159.271520599794	148.519233763973	143.296775252544	131.236501271406	50.8041535941596	54.5509649214069	42.6293239080163	53.6317835325624	131.808092637228	115.244042950093	112.443142680383	124.630566349897	155.85730875798	123.556865290858	137.023534661446	153.232075159991	149.814770871889	121.965191717506	152.272943241948	146.370764554771	129.495707419563	131.00188548176	122.557790498744	126.111940699643	120.012604388104	127.522992715631	112.46454517984	122.207826297749
Rv2468A	234	25	12	24	13	30	14	12	12	6	1	1	1	3	11	13	7	24	13	3	9	11	21	25	8	5	29	59	22	16	4	6	10	9.1848742889192	4.9764423199489	9.39577667768316	4.79910880302874	7.34111426477787	8.74708458055705	8.37890518706368	9.72289334731	1.71785119045093	0.685066022177341	0.916553856348151	0.607897401776052	1.82766425141219	3.96983243329187	4.72487028324512	3.89232651861371	9.16182488743719	4.58090399486966	2.85355350981269	5.88216825050821	3.1254673368608	13.2515479476994	7.65192453867602	8.6386360649216	5.02490725815971	9.51165038186493	15.4686066420112	12.2303030664296	7.4432445643037	4.74110196980328	11.097119728139	5.43700948989736
Rv2468c	504	2114	1785	1469	1882	3633	1928	1213	992	1343	571	308	739	923	1520	1372	1165	1723	1244	841	1209	1953	1278	2495	845	432	2558	2115	1514	1227	453	318	881	360.598164582968	343.685547721471	267.010635734695	322.568670260717	412.754149537136	559.277877365005	393.234987782164	373.173906568184	178.523594845731	181.615895807943	131.067201457786	208.573940673662	261.073135151129	254.687950915089	231.518643879011	300.761658797983	305.380529246586	203.523020343495	371.403577652168	366.865231719196	257.637955245321	374.423839461016	354.557389159938	423.640255237338	201.570565441607	389.532539160759	257.451174105386	390.7740664829	265.016058136626	249.28883482296	273.068410453134	222.393106027837
